Exchange,Symbol,Name,Symbol_Name,Sector,Industry
NYSE,GDL,GDL Fund The Common Shares of Beneficial Interest,GDL | GDL Fund The Common Shares of Beneficial Interest,Finance,Investment Managers
NYSE,GDO,Western Asset Global Corporate Opportunity Fund Inc. Common Stock,GDO | Western Asset Global Corporate Opportunity Fund Inc. Common Stock,Finance,Finance Companies
NYSE,GDOT,Green Dot Corporation Class A Common Stock $0.001 par value,GDOT | Green Dot Corporation Class A Common Stock $0.001 par value,Finance,Finance: Consumer Services
NYSE,GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,GDV | Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,Finance,Investment Managers
NYSE,GDV^H,The Gabelli Dividend & Income Trust 5.375% Series H Cumulative Preferred Shares,GDV^H | The Gabelli Dividend & Income Trust 5.375% Series H Cumulative Preferred Shares,,
NYSE,GDV^K,The Gabelli Dividend & Income Trust 4.250% Series K Cumulative Preferred Shares,GDV^K | The Gabelli Dividend & Income Trust 4.250% Series K Cumulative Preferred Shares,,
NYSE,GE,GE Aerospace Common Stock,GE | GE Aerospace Common Stock,Technology,Consumer Electronics/Appliances
NYSE,GEF,Greif Inc. Class A Common Stock,GEF | Greif Inc. Class A Common Stock,,
NYSE,GEL,Genesis Energy L.P. Common Units,GEL | Genesis Energy L.P. Common Units,Energy,Oil Refining/Marketing
NYSE,GENI,Genius Sports Limited Ordinary Shares,GENI | Genius Sports Limited Ordinary Shares,Consumer Discretionary,Services-Misc. Amusement & Recreation
NYSE,GEO,Geo Group Inc (The) REIT,GEO | Geo Group Inc (The) REIT,Consumer Discretionary,Homebuilding
NYSE,GES,Guess? Inc. Common Stock,GES | Guess? Inc. Common Stock,Consumer Discretionary,Apparel
NYSE,GETY,Getty Images Holdings Inc. Class A Common Stock,GETY | Getty Images Holdings Inc. Class A Common Stock,Consumer Discretionary,Business Services
NYSE,GEV,GE Vernova Inc. Common Stock,GEV | GE Vernova Inc. Common Stock,,
NYSE,GF,New Germany Fund Inc. (The) Common Stock,GF | New Germany Fund Inc. (The) Common Stock,Finance,Investment Managers
NYSE,GFF,Griffon Corporation Common Stock,GFF | Griffon Corporation Common Stock,Industrials,Building Products
NYSE,GFI,Gold Fields Limited American Depositary Shares,GFI | Gold Fields Limited American Depositary Shares,Basic Materials,Precious Metals
NYSE,GFL,GFL Environmental Inc. Subordinate voting shares no par value,GFL | GFL Environmental Inc. Subordinate voting shares no par value,Utilities,Environmental Services
NYSE,GFR,Greenfire Resources Ltd. Common Shares,GFR | Greenfire Resources Ltd. Common Shares,Energy,Oil & Gas Production
NYSE,GGB,Gerdau S.A. Common Stock,GGB | Gerdau S.A. Common Stock,Industrials,Steel/Iron Ore
NYSE,GGG,Graco Inc. Common Stock,GGG | Graco Inc. Common Stock,Industrials,Fluid Controls
NYSE,GGT,Gabelli Multi-Media Trust Inc. (The) Common Stock,GGT | Gabelli Multi-Media Trust Inc. (The) Common Stock,Finance,Trusts Except Educational Religious and Charitable
NYSE,GGT^E,Gabelli Multi-Media Trust Inc. (The) 5.125% Series E Cumulative Preferred Stock,GGT^E | Gabelli Multi-Media Trust Inc. (The) 5.125% Series E Cumulative Preferred Stock,,
NYSE,GGT^G,Gabelli Multi-Media Trust Inc. (The) 5.125% Series G Cumulative Preferred Shares,GGT^G | Gabelli Multi-Media Trust Inc. (The) 5.125% Series G Cumulative Preferred Shares,,
NYSE,GGZ,Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest,GGZ | Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest,Finance,Investment Managers
NYSE,GHC,Graham Holdings Company Common Stock,GHC | Graham Holdings Company Common Stock,Real Estate,Other Consumer Services
NYSE,GHG,GreenTree Hospitality Group Ltd. American depositary shares each representing one Class A ordinary share,GHG | GreenTree Hospitality Group Ltd. American depositary shares each representing one Class A ordinary share,Consumer Discretionary,Hotels/Resorts
NYSE,GHI,Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests,GHI | Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests,Finance,Finance: Consumer Services
NYSE,GHLD,Guild Holdings Company Class A Common Stock,GHLD | Guild Holdings Company Class A Common Stock,Finance,Finance: Consumer Services
NYSE,GHM,Graham Corporation Common Stock,GHM | Graham Corporation Common Stock,Industrials,Industrial Machinery/Components
NYSE,GHY,PGIM Global High Yield Fund Inc.,GHY | PGIM Global High Yield Fund Inc.,Finance,Trusts Except Educational Religious and Charitable
NYSE,GIB,CGI Inc. Common Stock,GIB | CGI Inc. Common Stock,Consumer Discretionary,Professional Services
NYSE,GIC,Global Industrial Company Common Stock,GIC | Global Industrial Company Common Stock,Industrials,Industrial Machinery/Components
NYSE,GIL,Gildan Activewear Inc. Class A Sub. Vot. Common Stock,GIL | Gildan Activewear Inc. Class A Sub. Vot. Common Stock,Consumer Discretionary,Apparel
NYSE,GIS,General Mills Inc. Common Stock,GIS | General Mills Inc. Common Stock,Consumer Staples,Packaged Foods
NYSE,GJH,Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,GJH | Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,Finance,Finance: Consumer Services
NYSE,GJO,Synthetic Fixed-Income Securities Inc. on behalf of STRATS(SM) Trust for Wal-Mart Stores Inc. Securities Series 2004-5,GJO | Synthetic Fixed-Income Securities Inc. on behalf of STRATS(SM) Trust for Wal-Mart Stores Inc. Securities Series 2004-5,Finance,Finance: Consumer Services
NYSE,GJP,Synthetic Fixed-Income Securities Inc. on behalf of STRATS (SM) Trust for Dominion Resources Inc. Securities Series 2005-6 Floating Rate Structured Repackaged Asset-Backed Trust Securities (STRATS) Certificates,GJP | Synthetic Fixed-Income Securities Inc. on behalf of STRATS (SM) Trust for Dominion Resources Inc. Securities Series 2005-6 Floating Rate Structured Repackaged Asset-Backed Trust Securities (STRATS) Certificates,Finance,Finance: Consumer Services
NYSE,GJR,Synthetic Fixed-Income Securities Inc. STRATS Trust for Procter&Gamble Securities Series 2006-1,GJR | Synthetic Fixed-Income Securities Inc. STRATS Trust for Procter&Gamble Securities Series 2006-1,Finance,Finance: Consumer Services
NYSE,GJS,Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities Series 2006-2,GJS | Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities Series 2006-2,Finance,Finance: Consumer Services
NYSE,GJT,Synthetic Fixed-Income Securities Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates Series 2006-3,GJT | Synthetic Fixed-Income Securities Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates Series 2006-3,Finance,Finance: Consumer Services
NYSE,GKOS,Glaukos Corporation Common Stock,GKOS | Glaukos Corporation Common Stock,Health Care,Medical/Dental Instruments
NYSE,GL,Globe Life Inc. Common Stock,GL | Globe Life Inc. Common Stock,Finance,Life Insurance
NYSE,GL^D,Globe Life Inc. 4.25% Junior Subordinated Debentures due 2061,GL^D | Globe Life Inc. 4.25% Junior Subordinated Debentures due 2061,,
NYSE,GLOB,Globant S.A. Common Shares,GLOB | Globant S.A. Common Shares,Technology,EDP Services
NYSE,GLOP^A,GasLog Partners LP 8.625% Series A Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,GLOP^A | GasLog Partners LP 8.625% Series A Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,
NYSE,GLOP^B,GasLog Partners LP 8.200% Series B Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,GLOP^B | GasLog Partners LP 8.200% Series B Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,
NYSE,GLOP^C,GasLog Partners LP 8.500% Series C Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,GLOP^C | GasLog Partners LP 8.500% Series C Cumulative Redeemable Perpetual Fixed to Floating Rate Preference Units,,
NYSE,GLP,Global Partners LP Common Units representing Limited Partner Interests,GLP | Global Partners LP Common Units representing Limited Partner Interests,Energy,Oil Refining/Marketing
NYSE,GLP^B,Global Partners LP 9.50% Series B Fixed Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,GLP^B | Global Partners LP 9.50% Series B Fixed Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,,
NYSE,GLW,Corning Incorporated Common Stock,GLW | Corning Incorporated Common Stock,Industrials,Telecommunications Equipment
NYSE,GM,General Motors Company Common Stock,GM | General Motors Company Common Stock,Consumer Discretionary,Auto Manufacturing
NYSE,GME,GameStop Corporation Common Stock,GME | GameStop Corporation Common Stock,Consumer Discretionary,Electronics Distribution
NYSE,GMED,Globus Medical Inc. Class A Common Stock,GMED | Globus Medical Inc. Class A Common Stock,Health Care,Medical/Dental Instruments
NYSE,GMRE,Global Medical REIT Inc. Common Stock,GMRE | Global Medical REIT Inc. Common Stock,Real Estate,Real Estate Investment Trusts
NYSE,GMRE^A,Global Medical REIT Inc. Series A Cumulative Redeemable Preferred Stock,GMRE^A | Global Medical REIT Inc. Series A Cumulative Redeemable Preferred Stock,,
NYSE,GMS,GMS Inc. Common Stock,GMS | GMS Inc. Common Stock,Consumer Discretionary,RETAIL: Building Materials
NYSE,GNE,Genie Energy Ltd. Class B Common Stock Stock,GNE | Genie Energy Ltd. Class B Common Stock Stock,Utilities,Power Generation
NYSE,GNK,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),GNK | Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),Consumer Discretionary,Marine Transportation
NYSE,GNL,Global Net Lease Inc. Common Stock,GNL | Global Net Lease Inc. Common Stock,Real Estate,Real Estate Investment Trusts
NYSE,GNL^A,Global Net Lease Inc. 7.25% Series A Cumulative Redeemable Preferred Stock $0.01 par value per share,GNL^A | Global Net Lease Inc. 7.25% Series A Cumulative Redeemable Preferred Stock $0.01 par value per share,,
NYSE,GNL^B,Global Net Lease Inc. 6.875% Series B Cumulative Redeemable Perpetual Preferred Stock,GNL^B | Global Net Lease Inc. 6.875% Series B Cumulative Redeemable Perpetual Preferred Stock,,
NYSE,GNL^D,Global Net Lease Inc. 7.50% Series D Cumulative Redeemable Perpetual Preferred Stock,GNL^D | Global Net Lease Inc. 7.50% Series D Cumulative Redeemable Perpetual Preferred Stock,,
NYSE,GNL^E,Global Net Lease Inc. 7.375% Series E Cumulative Redeemable Perpetual Preferred Stock,GNL^E | Global Net Lease Inc. 7.375% Series E Cumulative Redeemable Perpetual Preferred Stock,,
NYSE,GNRC,Generac Holdlings Inc. Common Stock,GNRC | Generac Holdlings Inc. Common Stock,Consumer Discretionary,Metal Fabrications
NYSE,GNT,GAMCO Natural Resources Gold & Income Trust,GNT | GAMCO Natural Resources Gold & Income Trust,Finance,Finance/Investors Services
NYSE,GNT^A,GAMCO Natural Resources Gold & Income Tust  5.20% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),GNT^A | GAMCO Natural Resources Gold & Income Tust  5.20% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),,
NYSE,GNTY,Guaranty Bancshares Inc. Common Stock,GNTY | Guaranty Bancshares Inc. Common Stock,Finance,Major Banks
NYSE,GNW,Genworth Financial Inc Common Stock,GNW | Genworth Financial Inc Common Stock,Finance,Life Insurance
NYSE,GOF,Guggenheim Strategic Opportunities Fund Common Shares of Beneficial Interest,GOF | Guggenheim Strategic Opportunities Fund Common Shares of Beneficial Interest,Finance,Finance/Investors Services
NYSE,GOLD,Barrick Gold Corporation Common Stock (BC),GOLD | Barrick Gold Corporation Common Stock (BC),Basic Materials,Precious Metals
NYSE,GOLF,Acushnet Holdings Corp. Common Stock,GOLF | Acushnet Holdings Corp. Common Stock,Consumer Discretionary,Recreational Games/Products/Toys
NYSE,GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,GOOS | Canada Goose Holdings Inc. Subordinate Voting Shares,Consumer Discretionary,Apparel
NYSE,GOTU,Gaotu Techedu Inc. American Depositary Shares,GOTU | Gaotu Techedu Inc. American Depositary Shares,Real Estate,Other Consumer Services
NYSE,GPC,Genuine Parts Company Common Stock,GPC | Genuine Parts Company Common Stock,Consumer Discretionary,Automotive Aftermarket
NYSE,GPI,Group 1 Automotive Inc. Common Stock,GPI | Group 1 Automotive Inc. Common Stock,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
NYSE,GPJA,Georgia Power Company Series 2017A 5.00% Junior Subordinated Notes due October 1 2077,GPJA | Georgia Power Company Series 2017A 5.00% Junior Subordinated Notes due October 1 2077,Utilities,Electric Utilities: Central
NYSE,GPK,Graphic Packaging Holding Company,GPK | Graphic Packaging Holding Company,Consumer Discretionary,Containers/Packaging
NYSE,GPMT,Granite Point Mortgage Trust Inc. Common Stock,GPMT | Granite Point Mortgage Trust Inc. Common Stock,Real Estate,Real Estate Investment Trusts
NYSE,GPMT^A,Granite Point Mortgage Trust Inc. 7.00% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,GPMT^A | Granite Point Mortgage Trust Inc. 7.00% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,
NYSE,GPN,Global Payments Inc. Common Stock,GPN | Global Payments Inc. Common Stock,Consumer Discretionary,Business Services
NYSE,GPOR,Gulfport Energy Corporation Common Shares,GPOR | Gulfport Energy Corporation Common Shares,Energy,Oil & Gas Production
NYSE,GPRK,Geopark Ltd Common Shares,GPRK | Geopark Ltd Common Shares,Energy,Oil & Gas Production
NYSE,GRBK,Green Brick Partners Inc. Common Stock,GRBK | Green Brick Partners Inc. Common Stock,Consumer Discretionary,Homebuilding
NYSE,GRBK^A,Green Brick Partners Inc. Depositary Shares (each representing a 1/1000th fractional interest in a share of 5.75% Series A Cumulative Perpetual Preferred Stock),GRBK^A | Green Brick Partners Inc. Depositary Shares (each representing a 1/1000th fractional interest in a share of 5.75% Series A Cumulative Perpetual Preferred Stock),,
NYSE,GRC,Gorman-Rupp Company (The) Common Stock,GRC | Gorman-Rupp Company (The) Common Stock,Industrials,Fluid Controls
NYSE,GRDN,Guardian Pharmacy Services Inc. Class A Common Stock,GRDN | Guardian Pharmacy Services Inc. Class A Common Stock,Consumer Staples,Retail-Drug Stores and Proprietary Stores
NYSE,GRMN,Garmin Ltd. Common Stock (Switzerland),GRMN | Garmin Ltd. Common Stock (Switzerland),Industrials,Industrial Machinery/Components
NYSE,GRND,Grindr Inc. Common Stock,GRND | Grindr Inc. Common Stock,Technology,Computer Software: Programming Data Processing
NYSE,GRNT,Granite Ridge Resources Inc. Common Stock,GRNT | Granite Ridge Resources Inc. Common Stock,Energy,Oil & Gas Production
NYSE,GROV,Grove Collaborative Holdings Inc. Class A Common Stock,GROV | Grove Collaborative Holdings Inc. Class A Common Stock,Consumer Discretionary,Catalog/Specialty Distribution
NYSE,GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,GRX | The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,Finance,Finance/Investors Services
NYSE,GS,Goldman Sachs Group Inc. (The) Common Stock,GS | Goldman Sachs Group Inc. (The) Common Stock,Finance,Investment Bankers/Brokers/Service
NYSE,GS^A,Goldman Sachs Group Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A,GS^A | Goldman Sachs Group Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A,,
NYSE,GS^C,Goldman Sachs Group Inc. (The) Depositary Share repstg 1/1000th Preferred Series C,GS^C | Goldman Sachs Group Inc. (The) Depositary Share repstg 1/1000th Preferred Series C,,
NYSE,GS^D,Goldman Sachs Group Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg,GS^D | Goldman Sachs Group Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg,,
NYSE,GSBD,Goldman Sachs BDC Inc. Common Stock,GSBD | Goldman Sachs BDC Inc. Common Stock,Finance,Investment Managers
NYSE,GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),GSK | GSK plc American Depositary Shares (Each representing two Ordinary Shares),Health Care,Biotechnology: Pharmaceutical Preparations
NYSE,GSL,Global Ship Lease Inc New Class A Common Shares,GSL | Global Ship Lease Inc New Class A Common Shares,Consumer Discretionary,Marine Transportation
NYSE,GSL^B,Global Ship Lease Inc. Depository Shares Representing 1/100th Perpetual Preferred Series B% (Marshall Island),GSL^B | Global Ship Lease Inc. Depository Shares Representing 1/100th Perpetual Preferred Series B% (Marshall Island),,
